Time,"""0000""","""000A""","""0028""","""002A""",shiftId
1615320900000,395,531,651,127,5
1615321800000,350,431,141,105,5
1615322700000,530,570,412,370,5
1615323600000,106,169,660,108,5
1615324500000,357,569,775,392,5
1615325400000,459,381,647,383,5
1615326300000,414,243,621,450,5
1615327200000,535,447,681,353,5
1615328100000,447,539,623,283,5
1615329000000,592,217,335,129,5
1615329900000,417,323,394,466,5
1615330800000,542,590,580,479,5
1615331700000,112,479,481,318,5
1615332600000,112,439,150,374,5
1615333500000,624,219,258,381,5
1615334400000,685,577,491,417,5
1615335300000,282,134,483,360,5
1615336200000,577,526,439,467,5
1615337100000,623,546,507,358,5
1615338000000,307,523,515,339,5
1615338900000,270,422,647,487,5
1615339800000,325,299,446,143,5
1615340700000,420,190,787,480,5
1615341600000,230,297,322,497,5
1615342500000,690,430,437,210,5
1615343400000,261,118,573,191,3
1615344300000,329,551,786,116,3
1615345200000,594,112,307,158,3
1615346100000,677,186,318,246,3
1615347000000,114,162,760,302,3
1615347900000,113,152,282,335,3
1615348800000,119,316,434,237,3
1615349700000,537,453,736,215,3
1615350600000,492,559,235,324,3
1615351500000,694,432,295,362,3
1615352400000,122,155,631,216,3
1615353300000,490,302,277,104,3
1615354200000,216,587,388,315,3
1615355100000,320,411,799,281,3
1615356000000,354,250,274,367,3
1615356900000,637,207,373,468,3
1615357800000,653,230,608,376,3
1615358700000,500,528,238,181,3
1615359600000,183,527,620,269,3
1615360500000,629,420,775,364,3
1615361400000,515,314,743,499,3
1615362300000,390,363,713,354,3
1615363200000,612,369,735,216,3
1615364100000,556,364,160,458,3
1615365000000,672,477,734,191,3
1615365900000,354,523,252,327,3
1615366800000,231,227,564,124,3
1615367700000,346,311,138,249,3
1615368600000,624,233,563,114,3
1615369500000,574,411,561,153,3
1615370400000,410,449,297,136,3
1615371300000,373,579,365,457,3
1615372200000,178,375,175,298,4
1615373100000,432,165,468,134,4
1615374000000,225,560,585,313,4
1615374900000,576,499,561,345,4
1615375800000,612,455,416,367,4
1615376700000,148,488,633,399,4
1615377600000,623,268,439,427,4
1615378500000,192,427,643,195,4
1615379400000,206,120,445,350,4
1615380300000,181,117,257,121,4
1615381200000,121,426,188,453,4
1615382100000,207,507,755,327,4
1615383000000,689,520,363,295,4
1615383900000,492,223,156,187,4
1615384800000,349,210,723,346,4
1615385700000,404,476,122,454,4
1615386600000,245,555,313,473,4
1615387500000,567,424,641,304,4
1615388400000,116,254,784,126,4
1615389300000,333,238,689,398,4
1615390200000,428,225,600,375,4
1615391100000,505,226,146,354,4
1615392000000,530,508,355,443,4
1615392900000,293,468,487,339,4
1615393800000,248,301,381,313,4
1615394700000,469,105,583,199,4
1615395600000,436,546,688,250,4
1615396500000,223,480,194,417,4
1615397400000,552,589,176,208,4
1615398300000,587,489,131,125,4
1615399200000,512,600,630,168,4
1615400100000,403,136,114,271,4
1615401000000,388,535,146,179,5
1615401900000,433,386,455,136,5
1615402800000,681,550,796,143,5
1615403700000,671,525,550,335,5
1615404600000,657,419,793,322,5
1615405500000,153,425,661,285,5
1615406400000,171,122,533,402,5
1615407300000,245,151,300,265,5
1615408200000,355,379,128,290,5
1615409100000,566,535,776,263,5
1615410000000,514,564,633,299,5
1615410900000,269,431,644,327,5
1615411800000,696,530,264,464,5
1615412700000,114,529,377,425,5
1615413600000,373,515,235,468,5
1615414500000,357,177,456,316,5
1615415400000,621,418,674,120,5
1615416300000,388,339,427,458,5
1615417200000,509,357,180,456,5
1615418100000,255,393,302,228,5
1615419000000,203,565,165,398,5
1615419900000,698,153,272,305,5
1615420800000,593,264,552,462,5
1615421700000,317,566,476,479,5
1615422600000,232,344,239,247,5
1615423500000,625,199,644,329,5
1615424400000,136,221,471,168,5
1615425300000,489,250,302,262,5
1615426200000,684,455,349,397,5
1615427100000,619,427,416,116,5
1615428000000,282,259,479,467,5
1615428900000,504,172,490,256,5
1615429800000,177,223,147,292,3
1615430700000,363,351,778,135,3
1615431600000,108,142,167,277,3
1615432500000,394,109,454,277,3
1615433400000,329,501,639,245,3
1615434300000,605,280,353,434,3
1615435200000,387,282,506,272,3
1615436100000,407,294,779,476,3
1615437000000,278,391,415,171,3
1615437900000,342,211,538,184,3
1615438800000,670,101,709,482,3
1615439700000,641,599,660,280,3
1615440600000,309,576,598,327,3
1615441500000,472,108,387,276,3
1615442400000,213,119,503,403,3
1615443300000,686,235,475,481,3
1615444200000,455,467,662,238,3
1615445100000,406,349,310,345,3
1615446000000,642,499,437,206,3
1615446900000,180,244,747,267,3
1615447800000,394,457,171,427,3
1615448700000,542,554,229,463,3
1615449600000,443,299,584,430,3
1615450500000,582,497,630,205,3
1615451400000,325,500,489,330,3
1615452300000,100,582,239,455,3
1615453200000,209,204,795,376,3
1615454100000,637,478,481,160,3
1615455000000,137,282,506,221,3
1615455900000,222,415,628,276,3
1615456800000,303,450,741,197,3
1615457700000,281,594,465,365,3
1615458600000,159,236,737,115,4
1615459500000,624,198,201,427,4
1615460400000,270,228,102,485,4
1615461300000,636,255,443,236,4
1615462200000,203,130,743,281,4
1615463100000,323,179,270,215,4
1615464000000,283,291,658,343,4
1615464900000,423,489,789,334,4
1615465800000,187,511,714,338,4
1615466700000,319,300,641,462,4
1615467600000,122,527,106,166,4
1615468500000,493,317,294,464,4
1615469400000,249,223,583,359,4
1615470300000,136,183,562,456,4
1615471200000,198,243,398,113,4
1615472100000,560,167,598,130,4
1615473000000,649,269,501,160,4
1615473900000,530,278,785,151,4
1615474800000,104,419,100,467,4
1615475700000,452,560,707,333,4
1615476600000,551,262,236,190,4
1615477500000,654,396,775,210,4
1615478400000,412,163,565,495,4
1615479300000,171,317,141,103,4
1615480200000,201,207,639,214,4
1615481100000,191,407,534,491,4
1615482000000,193,141,332,411,4
1615482900000,267,545,573,394,4
1615483800000,185,379,535,389,4
1615484700000,143,326,379,382,4
1615485600000,196,211,539,221,4
1615486500000,420,149,677,309,4
1615487400000,474,537,577,143,5
1615488300000,184,564,429,383,5
1615489200000,541,522,670,477,5
1615490100000,139,118,690,283,5
1615491000000,159,219,428,241,5
1615491900000,673,559,146,327,5
1615492800000,457,331,393,307,5
1615493700000,669,338,182,400,5
1615494600000,572,387,105,249,5
1615495500000,630,578,390,451,5
1615496400000,367,276,157,165,5
1615497300000,605,171,620,463,5
1615498200000,689,146,250,400,5
1615499100000,378,408,624,310,5
1615500000000,592,366,172,258,5
1615500900000,533,582,458,405,5
1615501800000,127,314,264,440,5
1615502700000,139,199,732,140,5
1615503600000,606,433,237,472,5
1615504500000,166,511,619,449,5
1615505400000,427,572,266,485,5
1615506300000,294,209,790,464,5
1615507200000,315,295,765,399,5
1615508100000,302,297,397,412,5
1615509000000,112,449,220,468,5
1615509900000,612,198,550,135,5
1615510800000,691,386,449,455,5
1615511700000,284,365,252,349,5
1615512600000,649,410,786,375,5
1615513500000,524,222,378,246,5
1615514400000,419,595,732,291,5
1615515300000,289,434,631,354,5
1615516200000,183,263,627,286,3
1615517100000,182,582,495,460,3
1615518000000,303,566,605,307,3
1615518900000,307,512,674,494,3
1615519800000,572,165,359,405,3
1615520700000,158,165,285,401,3
1615521600000,695,222,322,453,3
1615522500000,349,409,651,292,3
1615523400000,393,464,149,487,3
1615524300000,120,444,102,288,3
1615525200000,661,239,339,128,3
1615526100000,359,529,787,366,3
1615527000000,646,127,446,460,3
1615527900000,358,373,343,212,3
1615528800000,395,236,762,182,3
1615529700000,137,180,306,395,3
1615530600000,642,510,575,447,3
1615531500000,480,435,216,256,3
1615532400000,559,435,231,396,3
1615533300000,179,172,576,442,3
1615534200000,574,208,456,374,3
1615535100000,368,586,778,466,3
1615536000000,659,523,211,276,3
1615536900000,120,430,771,224,3
1615537800000,282,256,192,180,3
1615538700000,694,356,673,464,3
1615539600000,364,490,309,130,3
1615540500000,502,381,421,118,3
1615541400000,496,399,672,423,3
1615542300000,295,350,330,106,3
1615543200000,466,165,405,250,3
1615544100000,335,381,797,120,3
1615545000000,274,221,649,274,4
1615545900000,323,387,269,189,4
1615546800000,158,228,117,374,4
1615547700000,395,399,574,146,4
1615548600000,519,345,436,320,4
1615549500000,434,559,162,195,4
1615550400000,569,427,164,462,4
1615551300000,503,239,129,281,4
1615552200000,690,480,677,344,4
1615553100000,560,423,404,491,4
1615554000000,424,258,373,153,4
1615554900000,146,533,122,368,4
1615555800000,392,555,726,316,4
1615556700000,131,106,237,367,4
1615557600000,347,364,282,329,4
1615558500000,287,257,306,349,4
1615559400000,165,184,506,372,4
1615560300000,468,553,490,122,4
1615561200000,495,393,588,158,4
1615562100000,699,527,323,346,4
1615563000000,543,231,589,388,4
1615563900000,421,174,766,193,4
1615564800000,232,565,187,252,4
1615565700000,305,420,730,290,4
1615566600000,311,201,137,155,4
1615567500000,589,153,544,334,4
1615568400000,141,207,366,106,4
1615569300000,235,566,409,498,4
1615570200000,249,226,771,342,4
1615571100000,186,140,338,234,4
1615572000000,670,505,380,436,4
1615572900000,290,269,511,182,4
1615573800000,660,386,603,455,3
1615574700000,683,109,458,186,3
1615575600000,114,205,181,215,3
1615576500000,516,403,575,128,3
1615577400000,176,119,499,402,3
1615578300000,291,108,529,400,3
1615579200000,641,543,143,205,3
1615580100000,399,332,492,495,3
1615581000000,373,472,498,236,3
1615581900000,632,160,129,356,4
1615582800000,440,123,224,376,4
1615583700000,161,110,235,369,4
1615584600000,248,428,760,312,4
1615585500000,649,571,168,411,4
1615586400000,524,525,332,231,4
1615587300000,277,197,542,471,4
1615588200000,700,589,382,419,4
1615589100000,287,373,485,243,4
1615590000000,656,355,129,219,4
1615590900000,693,460,659,398,4
1615591800000,686,431,734,126,4
1615592700000,445,191,299,350,4
1615593600000,316,526,735,449,4
1615594500000,666,194,532,215,4
1615595400000,374,407,363,116,4
1615596300000,668,235,467,382,4
1615597200000,209,494,272,490,4
1615598100000,110,423,776,188,4
1615599000000,178,131,720,311,4
1615599900000,317,213,203,127,4
1615600800000,400,207,408,480,4
1615601700000,362,217,775,473,4
1615602600000,176,407,653,192,4
1615603500000,504,380,499,145,4
1615604400000,196,519,443,115,4
1615605300000,440,298,165,131,4
1615606200000,219,334,324,332,4
1615607100000,469,495,606,235,4
1615608000000,658,309,291,149,4
1615608900000,536,158,553,113,4
1615609800000,431,268,195,496,4
1615610700000,142,428,524,359,5
1615611600000,451,582,102,177,5
1615612500000,407,465,110,372,5
1615613400000,583,351,332,159,5
1615614300000,149,164,749,206,5
1615615200000,338,257,392,114,5
1615616100000,183,479,309,118,5
1615617000000,468,391,378,411,5
1615617900000,191,463,323,403,5
1615618800000,395,442,198,383,5
1615619700000,281,261,634,243,5
1615620600000,352,329,550,255,5
1615621500000,275,408,549,371,5
1615622400000,478,403,650,175,5
1615623300000,140,393,525,458,5
1615624200000,621,538,505,305,5
1615625100000,318,122,705,224,5
1615626000000,620,509,268,433,5
1615626900000,257,483,508,199,5
1615627800000,302,212,622,475,5
1615628700000,202,374,121,118,5
1615629600000,464,382,572,101,5
1615630500000,645,187,757,275,5
1615631400000,186,100,458,269,5
1615632300000,598,328,668,442,5
1615633200000,437,517,617,297,5
1615634100000,192,515,235,249,5
1615635000000,626,316,325,261,5
1615635900000,649,211,184,252,5
1615636800000,154,104,444,153,5
1615637700000,245,156,269,176,5
1615638600000,326,496,729,170,5
1615639500000,614,119,342,158,3
1615640400000,366,328,460,179,3
1615641300000,692,583,310,487,3
1615642200000,617,538,738,137,3
1615643100000,172,224,537,250,3
1615644000000,340,365,621,500,3
1615644900000,262,174,222,205,3
1615645800000,520,182,517,190,3
1615646700000,500,136,608,467,3
1615647600000,578,355,455,193,3
1615648500000,144,126,354,127,3
1615649400000,295,182,682,107,3
1615650300000,189,159,107,422,3
1615651200000,369,581,285,338,3
1615652100000,402,377,447,332,3
1615653000000,576,303,220,276,3
1615653900000,348,208,779,458,3
1615654800000,685,109,494,129,3
1615655700000,310,309,520,241,3
1615656600000,391,422,340,148,3
1615657500000,549,112,688,165,3
1615658400000,105,150,585,320,3
1615659300000,509,483,591,232,3
1615660200000,377,454,583,485,3
1615661100000,347,580,672,128,3
1615662000000,285,375,485,128,3
1615662900000,654,139,279,183,3
1615663800000,672,375,153,406,3
1615664700000,656,560,333,329,3
1615665600000,253,445,247,267,3
1615666500000,688,231,739,374,3
1615667400000,393,576,631,227,3
1615668300000,487,252,749,190,4
1615669200000,253,510,595,249,4
1615670100000,628,226,178,128,4
1615671000000,218,310,585,294,4
1615671900000,146,522,237,467,4
1615672800000,419,415,463,195,4
1615673700000,354,444,110,400,4
1615674600000,531,474,675,415,4
1615675500000,404,459,326,379,4
1615676400000,584,370,280,141,4
1615677300000,316,156,279,106,4
1615678200000,264,480,663,486,4
1615679100000,309,343,588,196,4
1615680000000,331,333,150,232,4
1615680900000,452,221,130,408,4
1615681800000,337,462,594,107,4
1615682700000,583,259,169,260,4
1615683600000,180,357,280,418,4
1615684500000,613,494,157,332,4
1615685400000,565,575,204,210,4
1615686300000,258,105,794,259,4
1615687200000,606,150,494,239,4
1615688100000,410,252,677,339,4
1615689000000,561,126,389,457,4
1615689900000,699,261,356,140,4
1615690800000,400,596,600,119,4
1615691700000,561,411,495,440,4
1615692600000,130,303,100,253,4
1615693500000,458,153,588,477,4
1615694400000,665,486,550,334,4
1615695300000,657,255,699,254,4
1615696200000,646,224,212,350,4
1615697100000,522,467,418,472,5
1615698000000,345,226,748,293,5
1615698900000,236,442,636,417,5
1615699800000,509,597,695,444,5
1615700700000,394,262,603,211,5
1615701600000,400,239,742,308,5
1615702500000,476,545,418,325,5
1615703400000,599,196,577,161,5
1615704300000,361,242,353,163,5
1615705200000,103,339,172,458,5
1615706100000,186,355,519,437,5
1615707000000,210,444,315,458,5
1615707900000,601,415,326,120,5
1615708800000,193,323,214,349,5
1615709700000,223,220,195,111,5
1615710600000,581,314,637,392,5
1615711500000,466,415,420,188,5
1615712400000,544,516,254,375,5
1615713300000,412,157,691,393,5
1615714200000,692,341,302,311,5
1615715100000,627,215,427,420,5
1615716000000,485,533,677,262,5
1615716900000,682,482,279,346,5
1615717800000,672,447,138,420,5
1615718700000,571,498,398,493,5
1615719600000,254,507,182,322,5
1615720500000,107,225,383,329,5
1615721400000,479,377,394,153,5
1615722300000,167,419,358,436,5
1615723200000,284,525,612,390,5
1615724100000,175,568,729,419,5
1615725000000,169,454,157,141,5
1615725900000,197,529,433,199,3
1615726800000,434,529,705,262,3
1615727700000,543,554,680,176,3
1615728600000,255,435,602,167,3
1615729500000,333,591,334,269,3
1615730400000,644,433,162,232,3
1615731300000,229,323,106,360,3
1615732200000,647,201,499,122,3
1615733100000,298,548,647,325,3
1615734000000,340,193,351,314,3
1615734900000,301,132,140,383,3
1615735800000,284,529,448,160,3
1615736700000,271,394,683,150,3
1615737600000,471,104,597,370,3
1615738500000,581,386,653,120,3
1615739400000,153,208,783,239,3
1615740300000,260,191,231,179,3
1615741200000,676,550,234,123,3
1615742100000,263,452,422,252,3
1615743000000,391,249,487,465,3
1615743900000,542,493,676,297,3
1615744800000,298,463,441,480,3
1615745700000,340,505,331,159,3
1615746600000,173,415,295,427,3
1615747500000,450,411,211,278,3
1615748400000,531,264,624,332,3
1615749300000,344,130,150,368,3
1615750200000,693,355,498,128,3
1615751100000,641,591,327,476,3
1615752000000,198,494,193,263,3
1615752900000,499,478,449,125,3
1615753800000,126,572,125,321,3
1615754700000,109,326,788,151,4
1615755600000,477,420,494,150,4
1615756500000,581,163,188,337,4
1615757400000,679,471,653,416,4
1615758300000,273,586,277,456,4
1615759200000,252,355,213,459,4
1615760100000,596,218,153,437,4
1615761000000,425,259,565,211,4
1615761900000,211,185,249,249,4
1615762800000,410,437,753,229,4
1615763700000,564,303,663,214,4
1615764600000,235,422,758,399,4
1615765500000,174,357,436,169,4
1615766400000,567,117,179,369,4
1615767300000,320,445,207,371,4
1615768200000,280,537,792,479,4
1615769100000,449,474,363,350,4
1615770000000,538,122,635,428,4
1615770900000,225,560,280,441,4
1615771800000,232,186,376,256,4
1615772700000,686,171,220,373,4
1615773600000,239,120,128,278,4
1615774500000,683,493,630,242,4
1615775400000,450,198,123,347,4
1615776300000,591,123,743,475,4
1615777200000,126,351,582,486,4
1615778100000,175,332,704,277,4
1615779000000,247,480,517,267,4
1615779900000,476,216,349,197,4
1615780800000,677,469,268,375,4
1615781700000,514,258,619,487,4
1615782600000,150,179,154,325,4
1615783500000,175,370,385,284,5
1615784400000,592,354,390,393,5
1615785300000,387,156,618,333,5
1615786200000,646,457,607,306,5
1615787100000,217,263,627,416,5
1615788000000,662,132,263,168,5
1615788900000,336,264,752,447,5
1615789800000,106,565,753,354,5
1615790700000,163,213,788,199,5
1615791600000,339,153,333,462,5
1615792500000,231,586,457,403,5
1615793400000,614,544,529,244,5
1615794300000,406,446,691,395,5
1615795200000,570,192,798,415,5
